,0,1
199,-819.8677871911729,-2.7479280502053496
200,-817.0438757032446,-2.7607036426771865
201,-814.2199642153163,-2.773479235148996
202,-811.396052727388,-2.786254827620807
203,-808.5721412394596,-2.799030420092587
204,-805.7482418599116,-2.811817320230594
205,-802.9243182636027,-2.8245816050362067
206,-800.1004067756744,-2.8373571975079876
207,-797.276495287746,-2.8501327899797673
208,-794.4525837998177,-2.8629083824515758
209,-791.6286723118894,-2.875683974923441
210,-788.804760823961,-2.8884595673951936
211,-785.9808493360326,-2.9012351598670048
212,-792.8912918755356,18.35787487115672
213,-780.6470377804155,-2.240596485988177
214,-777.8231262924872,-2.2533720784599587
215,-774.999214804559,-2.266147670931769
216,-772.1753033166307,-2.278923263403549
217,-769.3513918287023,-2.291698855875414
218,-766.527480340774,-2.304474448347194
219,-763.7035688528456,-2.317250040819004
220,-760.8796573649171,-2.3300256332908145
221,-758.0557458769887,-2.342801225762623
222,-755.2318343890604,-2.3555768182343746
223,-752.4079229011321,-2.368352410706185
224,-749.5840114132038,-2.3811280031780235
225,-746.7600999252755,-2.393903595649775
226,-743.936188437347,-2.4066791881216116
227,-741.112289057799,-2.4194660882596755
228,-738.2883654614902,-2.4322303730652304
229,-735.464453973562,-2.445005965537012
230,-732.6405424856335,-2.4577815580088207
231,-729.8166309977053,-2.470557150480629
232,-726.992719509777,-2.4833327429524394
233,-757.7870029924019,-78.11371056761016
234,-721.6681484086369,-3.2359762570516826
235,-718.8442369207086,-3.2487518495234906
236,-716.0203254327803,-3.2615274419952707
237,-713.1964139448519,-3.274303034467081
238,-710.3725145653041,-3.287089934605118
239,-707.5485909689953,-3.2998542194106997
240,-704.724679481067,-3.3126298118824797
241,-701.9007679931386,-3.32540540435429
242,-699.0768565052103,-3.3381809968261003
243,-696.2529450172818,-3.3509565892979087
244,-693.4290335293534,-3.3637321817696884
245,-690.605122041425,-3.3765077742415253
246,-687.7812105534967,-3.3892833667133355
247,-684.9572990655685,-3.402058959185089
248,-682.1333875776401,-3.414834551656926
249,-679.3094760897118,-3.4276101441287343
250,-740.2298829104465,135.85615560435423
251,-748.710382551148,160.54621492949016
252,-671.465764466406,-2.0935572038992736
253,-668.6418529784777,-2.106332796371053
254,-665.8179535989298,-2.1191196965090886
255,-662.994030002621,-2.1318839813147004
256,-660.1701185146926,-2.144659573786482
257,-657.3462070267642,-2.1574351662582623
258,-654.5222955388359,-2.1702107587300423
259,-651.6983840509075,-2.182986351201881
260,-648.8744725629792,-2.195761943673663
261,-646.0505610750508,-2.208537536145443
262,-643.2266495871226,-2.221313128617308
263,-656.7313319516595,33.44778393767761
264,-637.8928380315053,-1.5606744547384532
265,-635.068926543577,-1.5734500472102346
266,-632.2450150556487,-1.586225639682072
267,-629.4211035677204,-1.5990012321538525
268,-667.7326881311953,88.2790946811136
269,-624.0872920121034,-0.9383625582750131
270,-621.2633805241751,-0.9511381507468221
271,-618.4394690362467,-0.9639137432186443
272,-615.6155575483183,-0.976689335690439
273,-671.197770224978,126.64184881281106
274,-610.2817459927013,-0.31605066181161373
275,-607.457834504773,-0.32882625428340845
276,-604.6339230168447,-0.34160184675518895
277,-680.6834689598297,-177.76490575320176
278,-599.3093640240852,-1.0942566685206725
279,-596.4854404277764,-1.10702095332627
280,-593.661528939848,-1.1197965457980785
281,-590.8376174519196,-1.1325721382698604
282,-588.0137059639912,-1.1453477307416973
283,-585.1898065844433,-1.1581346308796912
284,-582.3658829881347,-1.170898915685259
285,-579.5419715002064,-1.1836745081570679
286,-576.7180600122779,-1.1964501006288777
287,-573.8941485243496,-1.209225693100686
288,-571.0702370364212,-1.2220012855724678
289,-568.2463255484928,-1.2347768780443047
290,-565.4224140605645,-1.2475524705161007
291,-562.5985025726361,-1.260328062987895
292,-559.7745910847078,-1.2731036554596904
293,-556.9506795967795,-1.2858792479315135
294,-554.1267681088511,-1.298654840403294
295,-551.3028566209227,-1.3114304328750896
296,-548.4789451329945,-1.3242060253469137
297,-545.6550336450659,-1.3369816178187082
298,-542.8311221571377,-1.3497572102905024
299,-540.0072106692093,-1.3625328027623127
300,-537.183299181281,-1.3753083952341354
301,-534.3593876933525,-1.3880839877059166
302,-531.5354762054242,-1.4008595801777255
303,-528.7115768258763,-1.4136464803157471
304,-525.8876532295675,-1.4264107651213442
305,-523.0637417416391,-1.4391863575931398
306,-606.2789593993941,186.56405936728282
307,-517.7299301860222,-0.7785476837142981
308,-514.9060186980939,-0.7913232761861225
309,-512.0821072101654,-0.8040988686579026
310,-509.2581957222371,-0.8168744611297122
311,-506.43428423430873,-0.8296500536015211
312,-594.6736846158992,198.1526334124335
313,-501.10047267869163,-0.16901137972268074
314,-498.27656119076335,-0.1817869721944901
315,-495.45264970283506,-0.19456256466629904
316,-492.6287382149067,-0.20733815713807954
317,-489.8048267269782,-0.22011374960990357
318,-486.98091523904986,-0.2328893420817125
319,-484.1570037511214,-0.245664934553493
320,-481.3330922631931,-0.25844052702530235
321,-478.50918077526484,-0.2712161194971117
322,-475.68526928733655,-0.2839917119689211
323,-472.86135779940815,-0.29676730444070204
324,-498.48361128656325,-64.29366786260832
325,-467.53678669826826,-1.0494108185399582
326,-464.71287521034,-1.0621864110117685
327,-461.88896372241146,-1.0749620034835485
328,-516.529142138352,124.48500656855065
329,-456.5551521667946,-0.41432332960472223
330,-453.7312406788663,-0.4270989220765316
331,-450.90732919093773,-0.43987451454832677
332,-448.08341770300945,-0.45265010702013614
333,-445.25950621508116,-0.46542569949193086
334,-442.4355947271528,-0.4782012919637398
335,-439.61168323922436,-0.4909768844355496
336,-436.78778385967644,-0.5037637845735854
337,-433.96387237174815,-0.516539377045381
338,-431.1399487754394,-0.5293036618509485
339,-428.31603728751094,-0.5420792543227578
340,-425.4921257995826,-0.5548548467945672
341,-422.66821431165425,-0.5676304392663624
342,-419.84430282372585,-0.5804060317381571
343,-417.0203913357975,-0.5931816242099944
344,-414.19647984786917,-0.6059572166817758
345,-411.37256835994083,-0.6187328091535703
346,-408.5486568720126,-0.6315084016253806
347,-405.7247453840841,-0.6442839940971888
348,-402.90083389615575,-0.657059586568984
349,-400.07692240822746,-0.6698351790407934
350,-397.253010920299,-0.6826107715125885
351,-394.42909943237066,-0.6953863639843835
352,-391.6051879444423,-0.708161956456192
353,-388.78127645651404,-0.7209375489280022
354,-385.9573649685856,-0.7337131413998107
355,-383.13345348065724,-0.7464887338715925
356,-380.30954199272895,-0.7592643263434008
357,-377.4856305048006,-0.7720399188152102
358,-374.6617311252526,-0.7848268189532464
359,-371.8378196373243,-0.7976024114250415
360,-369.01390814939595,-0.8103780038968509
361,-366.1899845530872,-0.8231422887024323
362,-363.36607306515873,-0.8359178811742284
363,-360.5421615772304,-0.8486934736460227
364,-357.7182500893021,-0.8614690661178187
365,-354.8943386013737,-0.8742446585896554
366,-352.0704271134453,-0.8870202510614363
367,-349.2465277338974,-0.8998071511994654
368,-346.4226041375886,-0.9125714360050409
369,-343.5987047580407,-0.92535833614307
370,-340.7747811617319,-0.9381226209486443
371,-337.9508696738036,-0.9508982134204688
372,-335.1269581858752,-0.9636738058922559
373,-332.30304669794685,-0.9764493983640591
374,-329.47913521001846,-0.9892249908358531
375,-326.65522372209017,-1.0020005833076766
376,-323.83131223416177,-1.0147761757794647
377,-321.0074007462334,-1.027551768251274
378,-318.18348925830503,-1.0403273607230692
379,-383.81406738263576,148.5362862700964
380,-312.8496777026881,-0.3796886868442498
381,-310.0257662147597,-0.3924642793160374
382,-312.22603745066687,10.573797869371136
383,-364.9821473451691,132.01662728847074
384,-302.1820545914541,0.9415886609134175
385,-299.3581431035257,0.9288130684416224
386,-296.5342316155974,0.9160374759698059
387,-293.710320127669,0.9032618834980107
388,-290.88640863974064,0.8904862910262087
389,-288.0625092601927,0.8776993908881658
390,-285.23859777226437,0.8649237984163778
391,-282.41467417595555,0.8521595136107957
392,-279.5907626880272,0.8393839211390076
393,-276.76685120009887,0.8266083286671911
394,-273.9429397121705,0.8138327361953962
395,-271.1190282242421,0.8010571437235868
396,-268.29511673631373,0.7882815512517848
397,-265.47120524838544,0.7755059587799754
398,-262.6472937604571,0.7627303663081736
399,-259.8233822725287,0.7499547738363784
400,-256.9994707846003,0.737179181364562
401,-254.1755714050524,0.7243922812265546
402,-251.3516478087437,0.711627996420965
403,-248.5277484291957,0.6988410962829361
404,-245.70383694126727,0.6860655038111338
405,-242.87991334495862,0.6733012190055586
406,-240.0560018570302,0.6605256265337563
407,-311.2567696792624,-165.85639334257826
408,-408.32577970943953,-50.78949108158101
409,-232.544794671299,-0.14580725803671624
410,-229.72087107499024,-0.1585715428422841
411,-226.89695958706196,-0.17134713531409348
412,-224.07304809913353,-0.18412272778589553
413,-221.24913661120522,-0.1968983202576978
414,-218.42522512327682,-0.20967391272949273
415,-215.60131363534842,-0.22244950520130566
416,-212.77740214742013,-0.23522509767311148
417,-219.05982184644367,19.65150521570577
418,-207.44359059180314,0.42541357620572223
419,-204.6196912122551,0.4126266760676829
420,-201.7957676159464,0.39986239126211814
421,-198.97185612801803,0.38708679879031255
422,-196.14794464008972,0.3743112063185103
423,-193.32403315216132,0.36153561384670824
424,-190.500121664233,0.34876002137490597
425,-226.2996148657902,84.73733706406287
426,-185.16631010861602,1.0093986952537397
427,-182.34239862068762,0.9966231027819373
428,-179.51849924113966,0.983836202643905
429,-176.6945756448309,0.9710719178383296
430,-173.87066415690256,0.9582963253665241
431,-171.0467526689742,0.9455207328947218
432,-168.22284118104585,0.932745140422916
433,-165.39892969311748,0.9199695479511141
434,-162.57501820518914,0.9071939554793154
435,-159.7511067172608,0.8944183630075099
436,-156.92719522933245,0.8816427705357112
437,-154.10328374140408,0.8688671780639057
438,-267.03044460562745,-19.99388756567485
439,-149.09272406050394,0.8024135227871007
440,-146.26882468095593,0.7896266226490716
441,-259.6291265733437,254.66711010214524
442,-140.9350010169586,1.4502766041941322
443,-138.11108952903024,1.43750101172233
444,-135.28717804110187,1.4247254192505223
445,-132.46326655317353,1.411949826778722
446,-129.63935506524516,1.3991742343069182
447,-126.81544357731677,1.386398641835116
448,-123.9915441977688,1.3736117416970834
449,-121.16762060146006,1.36084745689151
450,-118.3437091135317,1.348071864419708
451,-244.57849134412842,283.35932824796953
452,-113.00989755791471,2.0087105382985375
453,-110.18598606998636,1.9959349458267324
454,-107.36207458205801,1.9831593533549319
455,-104.53817520251005,1.970372453216901
456,-101.7142516062013,1.9576081684113253
457,-98.89035222665333,1.9448212682732962
458,-96.06642863034459,1.9320569834677181
459,-93.24251714241623,1.9192813909959168
460,-90.41860565448786,1.9065057985241136
461,-87.59469416655952,1.8937302060523105
462,-84.77078267863114,1.880954613580508
463,-81.94688329908318,1.868167713442478
464,-79.12295970277445,1.8554034286369017
465,-76.29904821484608,1.8426278361650992
466,-119.00679266167714,101.32738177294665
467,-70.96523665922908,2.50326651004393
468,-68.14132517130072,2.490490917572127
469,-65.31741368337237,2.477715325100324
470,-62.493502195444016,2.4649397326285203
471,-59.66959070751566,2.452164140156718
472,-56.8456792195873,2.439388547684915
473,-54.021767731658954,2.4266129552131126
474,-51.1978562437306,2.4138373627413086
475,-48.37394475580224,2.4010617702695067
476,-45.55003326787388,2.3882861777977027
477,-42.72612177994552,2.3755105853259013
478,-91.29925837199764,-113.24494534289171
479,-37.40155067880566,1.622867071226659
480,-34.57763919087731,1.6100914787548566
481,-31.753739811329336,1.5973045786168274
482,-28.929816215020598,1.5845402938112538
483,-26.105904727092234,1.571764701339448
484,-142.92034435049732,262.9973253202161
485,-20.77210527985563,2.232392067552053
486,-17.94818168354689,2.2196277827464743
487,-15.12427019561853,2.206852190274674
488,-12.300358707690176,2.1940765978028716
489,-45.90177196756937,81.77932462873378
490,-6.966547152073181,2.8547152716817066
491,-4.142635664144824,2.8419396792098985
492,-1.3187241762164668,2.8291640867380945
493,1.5051873117118912,2.816388494266294
494,4.329098799640247,2.803612901794488
495,7.153010287568605,2.790837309322686
496,9.97692177549696,2.7780617168508837
497,-64.13311291918696,-170.2826882146618
498,-122.54952060860042,303.26276622580144
499,17.81139294432546,2.6988324691022796
500,20.635304432253808,2.686056876630475
501,23.459215920182164,2.673281284158673
502,26.28312740811053,2.660505691686867
503,-24.902925385193008,120.67238581667425
504,31.616938963727517,3.3211443655657003
505,34.440838343275495,3.308357465427671
506,37.26476193958423,3.2955931806220957
507,40.08867342751259,3.2828175881502935
508,42.912572807060556,3.2700306880122607
509,45.736496403369294,3.257266403206683
510,48.56040789129765,3.2444908107348773
511,-47.85400615884948,-219.98562983251654
512,53.88496688405712,2.491835988969418
513,56.70889048036586,2.4790717041638426
514,59.53280196829424,2.466296111692033
515,62.35670134784221,2.453509211554004
516,65.18062494415095,2.4407449267484393
517,68.00452432369892,2.427958026610396
518,70.82844792000766,2.415193741804836
519,33.56911483466521,-87.75704197363181
520,76.15300691276713,1.6625389200393625
521,78.97691840069548,1.6497633275675532
522,81.80084199700424,1.6369990427619778
523,84.62474137655221,1.6242121426239486
524,87.44865286448056,1.6114365501521393
525,90.27257646078931,1.5986722653465715
526,93.09648794871767,1.585896672874762
527,95.92039943664601,1.5731210804029674
528,98.74431092457436,1.560345487931158
529,101.56822241250272,1.5475698954593562
530,104.39213390043106,1.534794302987561
531,107.21604538835942,1.5220187105157588
532,-40.27216486705131,-336.58868993932595
533,112.54061648949929,0.7693751964165084
534,16.12620243935218,-222.46074544683486
535,117.86518759063917,0.016731682317272987
536,-85.43389137714756,-203.2326424053279
537,122.87573516315892,-0.049733280625758984
538,125.69964665108726,-0.06250887309756104
539,7.304117228574163,-272.73489659126597
540,15.78203863263016,251.01653710830385
541,133.53412992829612,-0.14172681317994149
542,136.3580414162245,-0.15450240565174364
543,139.18195290415284,-0.16727799812354568
544,142.00586439208118,-0.18005359059534773
545,144.82977588000955,-0.19282918306714988
546,147.65368736793792,-0.20560477553895204
547,150.47759885586626,-0.2183803680107612
548,129.05761974003025,-54.76308064715512
549,155.8021699570061,-0.9710238821099971
550,158.62608144493447,-0.9837994745818063
551,161.4499929328628,-0.9965750670536083
552,164.27390442079118,-1.0093506595254103
553,167.09781590871955,-1.0221262519972054
554,169.92172739664792,-1.0349018444690146
555,172.74563888457624,-1.0476774369408095
556,175.56955037250464,-1.0604530294126189
557,116.65235378951307,-139.94786349061047
558,180.89412147364447,-1.8130965435118687
559,183.71803296157282,-1.8258721359836638
560,186.5419444495012,-1.838647728455466
561,189.3658559374295,-1.851423320927268
562,192.1897674253579,-1.8641989133990702
563,195.01367891328627,-1.8769745058708793
564,197.8375904012146,-1.8897500983426674
565,200.66150188914295,-1.9025256908144694
566,203.48541337707132,-1.915301283286286
567,206.30932486499972,-1.9280768757580806
568,209.13322424454768,-1.940863775896117
569,211.95713573247605,-1.9536393683679263
570,214.78104722040436,-1.966414960839721
571,217.60497081671315,-1.9791792456452892
572,220.42888230464146,-1.9919548381170842
573,223.25279379256986,-2.0047304305889075
574,226.0766931721178,-2.0175173307269296
575,183.68297225390685,96.78105805489842
576,231.41051683611516,-1.3568673491818766
577,234.23442832404353,-1.3696429416536855
578,237.0583277035915,-1.3824298417917218
579,239.88225129990025,-1.3951941265972754
580,242.70616278782856,-1.4079697190690847
581,167.65524205630632,168.75433967642348
582,248.0399743434456,-0.7473310451902585
583,169.5349279892864,176.96306679734917
584,253.37378589906254,-0.08669237131141769
585,256.19768527861055,-0.0994792714494539
586,259.02160887491937,-0.112243556255022
587,261.8455203628477,-0.12501914872684558
588,264.66943185077605,-0.13779474119864052
589,211.28529911579443,122.6774143955458
590,270.0032434063931,0.522843932680172
591,272.8271548943214,0.5100683402083906
592,275.6510663822498,0.4972927477365818
593,278.47497787017807,0.48451715526480116
594,281.29888935810646,0.4717415627929918
595,284.1227887376544,0.45895466265494145
596,286.9467002255828,0.4461790701831605
597,276.58214417182336,29.253388855919926
598,292.2805238895802,1.1068290517282136
599,295.1044232691281,1.0940421515901781
600,297.92834686543694,1.0812778667845953
601,300.7522583533653,1.0685022743128005
602,303.5761698412936,1.0557266818410058
603,306.4000692208415,1.0429397817029695
604,309.2239807087699,1.0301641892311602
605,312.0479043050787,1.017399904425592
606,306.07949602629486,20.217940358982016
607,317.38171586069564,1.6780385783044323
608,214.06976730759854,233.59743526781634
609,154.62455256354636,-375.7493339087465
610,325.2161870295241,1.5988093305558115
611,260.1572048269123,-151.10335538459913
612,330.540758130664,0.8461658164565827
613,327.5461358736889,-12.254271700816648
614,335.86532923180386,0.09352230235733963
615,338.68924071973225,0.08074670988551605
616,341.51314009928024,0.06795980974750826
617,249.3010125288326,-213.70994924681452
618,346.8377233088004,-0.6846723966855074
619,349.6616347967287,-0.6974479891573168
620,166.29246644774676,-419.51540517527434
621,323.8990752941363,66.4827045201647
622,218.17454796259133,-314.15347110298416
623,359.9967655787689,-1.5165451585333574
624,298.17030212332554,-146.94778658213198
625,304.0891097331632,131.53783379774265
626,367.83123674759725,-1.5957744062819785
627,353.19954700081536,-40.871535773158016
628,373.15580784873714,-2.3484179203812077
629,375.9797193366655,-2.3611935128530024
630,264.8174852775754,246.71294964721983
631,237.49630042249052,312.57440050170203
632,383.8234309599711,-1.0271405726235403
633,386.64734244789946,-1.0399161650953497
634,389.47125393582775,-1.0526917575671306
635,392.29516542375626,-1.0654673500389535
636,395.11907691168454,-1.078242942510763
637,397.94298839961283,-1.091018534982558
638,400.76689988754134,-1.103794127454339
639,379.0236688969884,-56.37558673575437
640,406.0914709886811,-1.85643764155361
641,360.75085314379754,-110.20597027821488
642,411.416042089821,-2.609081155652839
643,414.23995357774936,-2.6218567481246624
644,417.06386506567765,-2.634632340596457
645,419.887776553606,-2.6474079330682376
646,422.71168804153444,-2.6601835255400474
647,425.5355995294628,-2.6729591180118564
648,428.35949890901065,-2.685746018149893
649,431.1834225053194,-2.6985103029554605
650,434.00732188486745,-2.7112972030934968
651,436.8312333727958,-2.724072795565292
652,439.6551569691045,-2.7368370803708744
653,442.47906845703295,-2.749612672842669
654,445.30297994496135,-2.762388265314492
655,448.12689143288964,-2.7751638577862736
656,450.9508029208179,-2.787939450258054
657,421.43153812405507,67.87684041598112
658,456.284614476435,-2.127300776379256
659,459.1085259643633,-2.140076368851037
660,311.206955737226,327.2182802734469
661,464.4423375199804,-1.4794376949722392
662,417.16220842679564,-114.1915243065673
663,469.76690862112014,-2.232081209071453
664,472.5908201090485,-2.2448568015432486
665,449.9798065575596,53.323746170602334
666,477.9246316646655,-1.5842181276644365
667,389.6852312830749,197.39806533837051
668,483.25843111190204,-0.9235907614518366
669,486.08235470821097,-0.936355046257405
670,488.90626619613926,-0.9491306387292143
671,491.73017768406754,-0.9619062312010086
672,494.5540891719958,-0.9746818236728184
673,497.3780006599244,-0.9874574161446131
674,500.2019121478527,-1.0002330086164228
675,503.0258236357809,-1.0130086010882176
676,505.8497351237094,-1.025784193559998
677,508.67364661163776,-1.0385597860318643
678,511.4975580995661,-1.0513353785036452
679,514.3214695874943,-1.0641109709754262
680,517.1453810754227,-1.076886563447264
681,519.9692925633511,-1.0896621559190445
682,522.7932040512794,-1.102437748390825
683,525.6171155392079,-1.1152133408626348
684,340.66219772378355,409.2135466424828
685,530.9509270948248,-0.45457466698383625
686,533.7748385827531,-0.4673502594556172
687,536.5987500706815,-0.480125851927455
688,539.4226494502295,-0.4929127520654628
689,542.2465730465383,-0.5056770368710454
690,545.0704845344666,-0.5184526293428259
691,547.894396022395,-0.5312282218146348
